Id,Tour,Tour Description,Year,Tournament Sequence Number,Tournament Permanent Number,Tournament Name,Player Number,Player First Name,Player Last Name,Round,Hole Number,Hole Sequence Number,Shot Sequence Number,Club Head Speed,Ball Speed,Smash Factor,Vertical Launch Angle,Horizontal Launch Angle,Valid Launch Spin,Launch Spin,Valid Apex,Apex Range,Apex Side,Apex Height,Valid Actual,Actual Flight Time,Actual Landing Angle,Actual Landing Speed,Actual Range,Actual Side,Actual Height,Valid Flat,Flat Flight Time,Flat Landing Angle,Flat Landing Speed,Flat Range,Flat Side,X Coordinate of Impact,Y Coordinate of Impact,Z Coordinate of Impact,Distance of Impact,Course Number,Course Name,Valid Calculated Drive,Valid Stored Drive,Club,Total Distance,Ending Location Code,Ending Location Description,Weather,Trajectory Sequence,Trajectory X Coordinate,Trajectory Y Coordinate,Trajectory Z Coordinate,Trajectory Time,Extrapolated,Last Updated
68,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,24,10562.53320312500000000000,12713.08886718750000000000,237.21299743652344000000,16:25:10,N,2018-10-25 15:00:34.537
69,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,25,10578.25781250000000000000,12704.91503906250000000000,233.05599975585938000000,16:25:10,N,2018-10-25 15:00:34.537
70,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,26,10593.62695312500000000000,12696.84570312500000000000,228.17100524902344000000,16:25:11,N,2018-10-25 15:00:34.537
71,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,27,10608.66796875000000000000,12688.87500000000000000000,222.56199645996094000000,16:25:11,N,2018-10-25 15:00:34.537
72,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,28,10623.41015625000000000000,12680.99804687500000000000,216.23399353027344000000,16:25:11,N,2018-10-25 15:00:34.537
73,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,29,10637.87988281250000000000,12673.21093750000000000000,209.18899536132812000000,16:25:11,Y,2018-10-25 15:00:34.537
74,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,30,10652.10253906250000000000,12665.50878906250000000000,201.43099975585938000000,16:25:11,Y,2018-10-25 15:00:34.537
75,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,31,10666.10644531250000000000,12657.88769531250000000000,192.96400451660156000000,16:25:12,Y,2018-10-25 15:00:34.537
76,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,32,10679.91113281250000000000,12650.34375000000000000000,183.79200744628906000000,16:25:12,Y,2018-10-25 15:00:34.537
77,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,33,10693.54492187500000000000,12642.87402343750000000000,173.91700744628906000000,16:25:12,Y,2018-10-25 15:00:34.537
78,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,34,10707.02832031250000000000,12635.47265625000000000000,163.34100341796875000000,16:25:12,Y,2018-10-25 15:00:34.537
79,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,35,10720.38281250000000000000,12628.13671875000000000000,152.06900024414062000000,16:25:12,Y,2018-10-25 15:00:34.537
80,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,36,10733.63085937500000000000,12620.86132812500000000000,140.10000610351562000000,16:25:13,Y,2018-10-25 15:00:34.537
81,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,37,10746.79199218750000000000,12613.63964843750000000000,127.43800354003906000000,16:25:13,Y,2018-10-25 15:00:34.537
82,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,38,10759.88085937500000000000,12606.46582031250000000000,114.08200073242188000000,16:25:13,Y,2018-10-25 15:00:34.537
83,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,39,10772.91503906250000000000,12599.33496093750000000000,100.03399658203125000000,16:25:13,Y,2018-10-25 15:00:34.537
84,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,40,10785.90722656250000000000,12592.23632812500000000000,85.29299926757812000000,16:25:13,Y,2018-10-25 15:00:34.537
85,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,41,10798.86425781250000000000,12585.16308593750000000000,69.85700225830078000000,16:25:14,Y,2018-10-25 15:00:34.537
86,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,42,10811.79296875000000000000,12578.10253906250000000000,53.72600173950195000000,16:25:14,Y,2018-10-25 15:00:34.537
87,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,3,5,14,1,111.75199890136719000000,167.93400573730470000000,1.50199997425079350000,12.63000011444091800000,0.43900001049041750000,Y,2430,Y,541.71899414062500000000,0.32800000905990600000,111.57700347900390000000,Y,5406.78906250000000000000,-39.86899948120117000000,60.91299819946289000000,708.80902099609380000000,15.35700035095214800000,80.58300018310547000000,N,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,10757.16796875000000000000,12607.95214843750000000000,116.84899902343750000000,167.93400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,9137,ORO,Primary Rough, 5-10,43,10824.04980468750000000000,12571.40039062500000000000,37.75500106811523400000,16:25:14,Y,2018-10-25 15:00:34.537
88,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,1,9988.60546875000000000000,12985.09179687500000000000,136.50000000000000000000,15:45:17,N,2018-10-25 15:00:34.537
89,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,2,10032.44531250000000000000,12968.20507812500000000000,146.00700378417970000000,15:45:17,N,2018-10-25 15:00:34.537
90,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,3,10073.65332031250000000000,12951.94042968750000000000,155.29400634765625000000,15:45:17,N,2018-10-25 15:00:34.537
91,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,4,10112.43457031250000000000,12936.26171875000000000000,164.31100463867188000000,15:45:17,N,2018-10-25 15:00:34.537
92,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,5,10148.98339843750000000000,12921.13769531250000000000,173.01199340820312000000,15:45:17,N,2018-10-25 15:00:34.537
93,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,6,10183.47265625000000000000,12906.53613281250000000000,181.35200500488280000000,15:45:18,N,2018-10-25 15:00:34.537
94,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,7,10216.06933593750000000000,12892.42480468750000000000,189.28799438476562000000,15:45:18,N,2018-10-25 15:00:34.537
95,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,8,10246.92480468750000000000,12878.77246093750000000000,196.77999877929688000000,15:45:18,N,2018-10-25 15:00:34.537
96,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,9,10276.17871093750000000000,12865.54785156250000000000,203.79100036621094000000,15:45:18,N,2018-10-25 15:00:34.537
97,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,10,10303.95996093750000000000,12852.72460937500000000000,210.28799438476562000000,15:45:18,N,2018-10-25 15:00:34.537
98,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,11,10330.38867187500000000000,12840.27343750000000000000,216.23800659179688000000,15:45:19,N,2018-10-25 15:00:34.537
99,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,12,10355.57324218750000000000,12828.16796875000000000000,221.61300659179688000000,15:45:19,N,2018-10-25 15:00:34.537
100,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,13,10379.61328125000000000000,12816.38281250000000000000,226.38600158691406000000,15:45:19,N,2018-10-25 15:00:34.537
101,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,14,10402.60156250000000000000,12804.89453125000000000000,230.53599548339844000000,15:45:19,N,2018-10-25 15:00:34.537
